clube,imagem,caminho_local,tamanho_original_kb,tamanho_comprimido_kb
CORÉIA DO SUL,e6c68376.jpg,ERRO,0,0
CORÉIA DO SUL,d4e609cf.jpg,imagens\CORÉIA DO SUL\d4e609cf.jpg,7335.2,184.5
CORÉIA DO SUL,426d7683.jpg,imagens\CORÉIA DO SUL\426d7683.jpg,8648.7,177.9
CORÉIA DO SUL,3c5b02d2.jpg,imagens\CORÉIA DO SUL\3c5b02d2.jpg,9308.6,271
CORÉIA DO SUL,c5f83cfa.jpg,imagens\CORÉIA DO SUL\c5f83cfa.jpg,10463.8,226.3
COSTA DO MARFIM,45a0e2d8.jpg,ERRO,0,0
COSTA DO MARFIM,fa6d972a.jpg,imagens\COSTA DO MARFIM\fa6d972a.jpg,154.5,133.5
COSTA DO MARFIM,53e0adee.jpg,ERRO,0,0
COSTA DO MARFIM,d0e1edb1.jpg,imagens\COSTA DO MARFIM\d0e1edb1.jpg,227.1,190.5
COSTA DO MARFIM,8ef1a894.jpg,imagens\COSTA DO MARFIM\8ef1a894.jpg,247.3,207.7
COSTA DO MARFIM,7287e97e.jpg,imagens\COSTA DO MARFIM\7287e97e.jpg,112.7,99.6
COSTA DO MARFIM,8d5ff3db.jpg,imagens\COSTA DO MARFIM\8d5ff3db.jpg,6635.7,182.6
COSTA DO MARFIM,28d9ebdf.jpg,imagens\COSTA DO MARFIM\28d9ebdf.jpg,2329.2,164.8
COSTA DO MARFIM,4e16f07f.jpg,imagens\COSTA DO MARFIM\4e16f07f.jpg,245.8,207.4
COSTA DO MARFIM,2bf2f7ef.jpg,imagens\COSTA DO MARFIM\2bf2f7ef.jpg,5021,171.6
CROÁCIA,ca1fbaa1.jpg,imagens\CROÁCIA\ca1fbaa1.jpg,823.2,115.8
CROÁCIA,9186185e.jpg,imagens\CROÁCIA\9186185e.jpg,1476.2,88.5
CROÁCIA,cd6a6699.jpg,imagens\CROÁCIA\cd6a6699.jpg,589.2,84.3
CROÁCIA,fdb4e70e.jpg,imagens\CROÁCIA\fdb4e70e.jpg,474.5,69.6
CROÁCIA,b0e1bee2.jpg,imagens\CROÁCIA\b0e1bee2.jpg,646.1,225.7
CROÁCIA,c87c6491.jpg,imagens\CROÁCIA\c87c6491.jpg,939.9,345.7
CROÁCIA,84fce41f.jpg,imagens\CROÁCIA\84fce41f.jpg,748.4,232.9
CROÁCIA,e1b6d3d1.jpg,imagens\CROÁCIA\e1b6d3d1.jpg,841.2,250.4
CROÁCIA,770c7459.jpg,imagens\CROÁCIA\770c7459.jpg,1942.2,135.2
CROÁCIA,0479747a.jpg,imagens\CROÁCIA\0479747a.jpg,786.8,281
CROÁCIA,914b913d.jpg,imagens\CROÁCIA\914b913d.jpg,840.5,291.8
CROÁCIA,f273c1df.jpg,imagens\CROÁCIA\f273c1df.jpg,2289.7,242.6
CROÁCIA,2c5d0cc6.jpg,imagens\CROÁCIA\2c5d0cc6.jpg,3012.7,160.1
CROÁCIA,c2d1515e.jpg,imagens\CROÁCIA\c2d1515e.jpg,2706.4,181.5
CROÁCIA,11b58fbc.jpg,imagens\CROÁCIA\11b58fbc.jpg,2334.4,152.9
CROÁCIA,582f2e96.jpg,imagens\CROÁCIA\582f2e96.jpg,844.4,246.9
CROÁCIA,d8b304b8.jpg,imagens\CROÁCIA\d8b304b8.jpg,900.7,319.8
CROÁCIA,3cc8dade.jpg,imagens\CROÁCIA\3cc8dade.jpg,4456.4,161.7
CROÁCIA,694416a3.jpg,imagens\CROÁCIA\694416a3.jpg,4504.4,162.2
CROÁCIA,323ac0be.jpg,imagens\CROÁCIA\323ac0be.jpg,3198.8,309.4
CROÁCIA,9f675d90.jpg,imagens\CROÁCIA\9f675d90.jpg,5661.5,283.8
CROÁCIA,bb73db71.jpg,imagens\CROÁCIA\bb73db71.jpg,4588.5,171.5
CRUZEIRO,7436ed4f.jpg,ERRO,0,0
CRUZEIRO,531f3822.jpg,imagens\CRUZEIRO\531f3822.jpg,7362.1,176.4
CRUZEIRO,690a1fd9.jpg,ERRO,0,0
CRUZEIRO,5445ff99.jpg,imagens\CRUZEIRO\5445ff99.jpg,6770.9,158.2
CRUZEIRO,d804e051.jpg,imagens\CRUZEIRO\d804e051.jpg,6659.7,154.8
CRUZEIRO,e4378972.jpg,ERRO,0,0
CRUZEIRO,b24db75d.jpg,imagens\CRUZEIRO\b24db75d.jpg,9355.8,155.1
CRUZEIRO,cd6b26a9.jpg,imagens\CRUZEIRO\cd6b26a9.jpg,4188.1,153.8
CRUZEIRO,df486bc7.jpg,imagens\CRUZEIRO\df486bc7.jpg,4237.8,180.5
CRUZEIRO,b525a6ea.jpg,imagens\CRUZEIRO\b525a6ea.jpg,4118.1,156.1
CRUZEIRO,e105b143.jpg,imagens\CRUZEIRO\e105b143.jpg,4107.5,154.1
CRUZEIRO,a5df8474.jpg,ERRO,0,0
CRUZEIRO,1ddd5482.jpg,imagens\CRUZEIRO\1ddd5482.jpg,4125.1,150.4
CRUZEIRO,d7c760a2.jpg,imagens\CRUZEIRO\d7c760a2.jpg,4204.9,160.1
CRUZEIRO,d9bf5bb2.jpg,imagens\CRUZEIRO\d9bf5bb2.jpg,4234.6,147.1
CRUZEIRO,dbbfcb01.jpg,imagens\CRUZEIRO\dbbfcb01.jpg,4079.4,147.3
CRUZEIRO,3ce22953.jpg,imagens\CRUZEIRO\3ce22953.jpg,5034.7,180.7
CRUZEIRO,6c365cd4.jpg,imagens\CRUZEIRO\6c365cd4.jpg,4270.9,148.9
CRUZEIRO,2c732f86.jpg,imagens\CRUZEIRO\2c732f86.jpg,4506.5,163
CRUZEIRO,09f1e87d.jpg,imagens\CRUZEIRO\09f1e87d.jpg,4035.4,135.4
CRUZEIRO,1a8ccc3d.jpg,imagens\CRUZEIRO\1a8ccc3d.jpg,5260.9,260.1
CRUZEIRO,d8619ace.jpg,imagens\CRUZEIRO\d8619ace.jpg,4239.2,149.9
CRUZEIRO,6ffb00e1.jpg,imagens\CRUZEIRO\6ffb00e1.jpg,4464.9,204.2
CRUZEIRO,4fc79510.jpg,imagens\CRUZEIRO\4fc79510.jpg,4866.1,151.6
CRUZEIRO,27b4a4f9.jpg,imagens\CRUZEIRO\27b4a4f9.jpg,4286.3,150.2
CRUZEIRO,f8133076.jpg,imagens\CRUZEIRO\f8133076.jpg,4369.7,154.7
CRUZEIRO,16e2869b.jpg,imagens\CRUZEIRO\16e2869b.jpg,4024.3,142
CRUZEIRO,302e5f11.jpg,imagens\CRUZEIRO\302e5f11.jpg,4715.6,172.9
CRUZEIRO,0b6a4623.jpg,imagens\CRUZEIRO\0b6a4623.jpg,4254.2,151.6
CRUZEIRO,dd73f5ee.jpg,imagens\CRUZEIRO\dd73f5ee.jpg,4079.9,142.5
CRUZEIRO,e13b98f5.jpg,imagens\CRUZEIRO\e13b98f5.jpg,4512.2,174.6
CRUZEIRO,51508ccd.jpg,imagens\CRUZEIRO\51508ccd.jpg,3933.3,133.9
CRYSTAL PALACE,b038d41e.jpg,imagens\CRYSTAL PALACE\b038d41e.jpg,235.7,137
CRYSTAL PALACE,ed3c25ca.jpg,imagens\CRYSTAL PALACE\ed3c25ca.jpg,300.5,166.5
CRYSTAL PALACE,8738db1c.jpg,imagens\CRYSTAL PALACE\8738db1c.jpg,326.1,247.2
CRYSTAL PALACE,0cfe0034.jpg,imagens\CRYSTAL PALACE\0cfe0034.jpg,305.1,230.3
CRYSTAL PALACE,26f7f4c7.jpg,imagens\CRYSTAL PALACE\26f7f4c7.jpg,278.4,195.2
CRYSTAL PALACE,4cad79ad.jpg,imagens\CRYSTAL PALACE\4cad79ad.jpg,320.8,177.7
DÍNAMO ZAGREB,9e5626cb.jpg,imagens\DÍNAMO ZAGREB\9e5626cb.jpg,1381.4,150.2
DÍNAMO ZAGREB,c1837898.jpg,imagens\DÍNAMO ZAGREB\c1837898.jpg,1225.8,139.5
DÍNAMO ZAGREB,9c93ee1c.jpg,imagens\DÍNAMO ZAGREB\9c93ee1c.jpg,1525,186.5
DÍNAMO ZAGREB,31234e1f.jpg,imagens\DÍNAMO ZAGREB\31234e1f.jpg,1390.5,170.6
EGITO,32ea812e.jpg,imagens\EGITO\32ea812e.jpg,2237.3,145.5
EGITO,f4d26832.jpg,imagens\EGITO\f4d26832.jpg,292.7,243.6
EGITO,ac0eedbf.jpg,imagens\EGITO\ac0eedbf.jpg,713.1,218.2
EGITO,466b76ab.jpg,imagens\EGITO\466b76ab.jpg,246.9,195.1
EGITO,eacd8003.jpg,imagens\EGITO\eacd8003.jpg,264.4,215
EGITO,0c40b07d.jpg,imagens\EGITO\0c40b07d.jpg,739.6,210.2
EGITO,1737b3a5.jpg,imagens\EGITO\1737b3a5.jpg,817.7,306.5
EGITO,140e8420.jpg,imagens\EGITO\140e8420.jpg,133,114.2
EGITO,9ff195ab.jpg,imagens\EGITO\9ff195ab.jpg,909.7,297.2
EGITO,8c7b801f.jpg,imagens\EGITO\8c7b801f.jpg,753.3,278.2
EGITO,5bfa56ae.jpg,imagens\EGITO\5bfa56ae.jpg,195.2,164.9
EINTRACHT FRANKFURT,3d2c17ef.jpg,imagens\EINTRACHT FRANKFURT\3d2c17ef.jpg,436,184
EINTRACHT FRANKFURT,bafd222a.jpg,imagens\EINTRACHT FRANKFURT\bafd222a.jpg,2158.5,151.5
EINTRACHT FRANKFURT,cb1bfc61.jpg,imagens\EINTRACHT FRANKFURT\cb1bfc61.jpg,474.3,204.4
EINTRACHT FRANKFURT,eaaa0df6.jpg,imagens\EINTRACHT FRANKFURT\eaaa0df6.jpg,2314,168.2
EINTRACHT FRANKFURT,d24f4694.jpg,imagens\EINTRACHT FRANKFURT\d24f4694.jpg,5741.1,226
EINTRACHT FRANKFURT,16559bf1.jpg,imagens\EINTRACHT FRANKFURT\16559bf1.jpg,5927.9,213.1
EQUADOR,4246dec4.jpg,ERRO,0,0
EQUADOR,5a898752.jpg,imagens\EQUADOR\5a898752.jpg,745.1,217
EQUADOR,da30f5e5.jpg,ERRO,0,0
EQUADOR,fec4502d.jpg,ERRO,0,0
EQUADOR,f108949f.jpg,imagens\EQUADOR\f108949f.jpg,769.5,298.8
EQUADOR,871c5112.jpg,imagens\EQUADOR\871c5112.jpg,795.9,287.7
EQUADOR,45e23bca.jpg,imagens\EQUADOR\45e23bca.jpg,539,201.5
EQUADOR,87db3b58.jpg,ERRO,0,0
EQUADOR,264efb0d.jpg,imagens\EQUADOR\264efb0d.jpg,812.3,296.5
EQUADOR,5728318c.jpg,imagens\EQUADOR\5728318c.jpg,793.8,307.1
EQUADOR,34940292.jpg,imagens\EQUADOR\34940292.jpg,674.4,212.5
EQUADOR,89a4553e.jpg,imagens\EQUADOR\89a4553e.jpg,578.1,208.2
EQUADOR,9f53b563.jpg,ERRO,0,0
EQUADOR,4d97d3a8.jpg,imagens\EQUADOR\4d97d3a8.jpg,2592.2,155.2
EQUADOR,c1f22901.jpg,imagens\EQUADOR\c1f22901.jpg,2764,281.2
EQUADOR,f35bf270.jpg,imagens\EQUADOR\f35bf270.jpg,2310.3,196.3
EQUADOR,a6f348c5.jpg,ERRO,0,0
EQUADOR,0c5fd33d.jpg,imagens\EQUADOR\0c5fd33d.jpg,2857.1,293
ESCÓCIA,2f6dee86.jpg,ERRO,0,0
ESCÓCIA,faa23d64.jpg,imagens\ESCÓCIA\faa23d64.jpg,220.3,129.6
ESCÓCIA,ade50c18.jpg,ERRO,0,0
ESCÓCIA,54746903.jpg,imagens\ESCÓCIA\54746903.jpg,786.4,287.5
ESCÓCIA,2e941317.jpg,imagens\ESCÓCIA\2e941317.jpg,783.4,295.2
ESCÓCIA,eebc36df.jpg,imagens\ESCÓCIA\eebc36df.jpg,778.3,225.1
ESCÓCIA,8247a98b.jpg,imagens\ESCÓCIA\8247a98b.jpg,2974.6,292.9
ESCÓCIA,3f75892f.jpg,imagens\ESCÓCIA\3f75892f.jpg,2330.7,186.5
ESCÓCIA,f1cba3ff.jpg,imagens\ESCÓCIA\f1cba3ff.jpg,2655.3,221.7
ESCÓCIA,ac154601.jpg,imagens\ESCÓCIA\ac154601.jpg,3120.6,228.4
ESCÓCIA,11ef50a8.jpg,imagens\ESCÓCIA\11ef50a8.jpg,2650.6,186.5
ESCÓCIA,35d77686.jpg,imagens\ESCÓCIA\35d77686.jpg,3016.9,312.2
ESCÓCIA,aa7db786.jpg,imagens\ESCÓCIA\aa7db786.jpg,5064.7,382.6
ESCÓCIA,d47b9661.jpg,imagens\ESCÓCIA\d47b9661.jpg,4750.1,188.6
ESCÓCIA,4b9a5710.jpg,imagens\ESCÓCIA\4b9a5710.jpg,4815.1,163.2
ESCÓCIA,61c77b48.jpg,imagens\ESCÓCIA\61c77b48.jpg,4740.1,284
ESCÓCIA,92683867.jpg,imagens\ESCÓCIA\92683867.jpg,6174.3,324.3
ESCÓCIA,53e7ab04.jpg,imagens\ESCÓCIA\53e7ab04.jpg,4792.6,170
ESCÓCIA,e8917204.jpg,imagens\ESCÓCIA\e8917204.jpg,5560.9,222.1
ESCÓCIA,4faf5dc9.jpg,imagens\ESCÓCIA\4faf5dc9.jpg,4470.7,158.4
ESCÓCIA,d0d4ed48.jpg,imagens\ESCÓCIA\d0d4ed48.jpg,5573.3,294.2
ESCÓCIA,bc583700.jpg,imagens\ESCÓCIA\bc583700.jpg,7333.6,318
ESCÓCIA,5d564e63.jpg,imagens\ESCÓCIA\5d564e63.jpg,772.3,220.7
ESCÓCIA,40463500.jpg,imagens\ESCÓCIA\40463500.jpg,3889.4,133.5
ESPANHA,b1cacd3e.jpg,imagens\ESPANHA\b1cacd3e.jpg,168.4,150.1
ESPANHA,07aeeb43.jpg,imagens\ESPANHA\07aeeb43.jpg,142.6,130.4
ESPANHA,399630f3.jpg,imagens\ESPANHA\399630f3.jpg,767,297.9
ESPANHA,419f363c.jpg,imagens\ESPANHA\419f363c.jpg,213.7,174.3
ESPANHA,ca9f9aeb.jpg,imagens\ESPANHA\ca9f9aeb.jpg,733.9,278.6
ESPANHA,acf576c1.jpg,imagens\ESPANHA\acf576c1.jpg,864.2,338.5
ESPANHA,548b40b4.jpg,imagens\ESPANHA\548b40b4.jpg,141.7,131.2
ESPANHA,51095325.jpg,imagens\ESPANHA\51095325.jpg,120.3,114.3
ESPANHA,49ccd190.jpg,imagens\ESPANHA\49ccd190.jpg,854.5,331.8
ESPANHA,e0102e3f.jpg,imagens\ESPANHA\e0102e3f.jpg,4435.4,161.1
ESPANHA,b300b597.jpg,imagens\ESPANHA\b300b597.jpg,4370.3,166.7
ESPANHA,e8b51adb.jpg,imagens\ESPANHA\e8b51adb.jpg,4287,144
ESPANHA,e9393093.jpg,imagens\ESPANHA\e9393093.jpg,325.8,248
ESPANHA,4fdf76a4.jpg,imagens\ESPANHA\4fdf76a4.jpg,4355.1,150
ESPANHA,c2a6c975.jpg,imagens\ESPANHA\c2a6c975.jpg,4482.9,153.7
ESPANHA,2fe4b9e2.jpg,imagens\ESPANHA\2fe4b9e2.jpg,4082.4,176.9
ESPANHA,21b5ecb4.jpg,imagens\ESPANHA\21b5ecb4.jpg,4481.3,146.9
ESPANHA,4ac7e991.jpg,imagens\ESPANHA\4ac7e991.jpg,4482.1,165.1
ESPANHA,3000baa5.jpg,imagens\ESPANHA\3000baa5.jpg,783.1,300.1
ESPANHA,4e425ad6.jpg,imagens\ESPANHA\4e425ad6.jpg,4527.5,178.8
ESPANHA,c63d9a48.jpg,imagens\ESPANHA\c63d9a48.jpg,5216.6,216
ESPANHA,95488987.jpg,imagens\ESPANHA\95488987.jpg,111,107.1
ESPANHA,d557b295.jpg,imagens\ESPANHA\d557b295.jpg,4534.6,211.1
ESPANHA,12771ee2.jpg,imagens\ESPANHA\12771ee2.jpg,4048.8,146
ESPANHA,407b03f1.jpg,imagens\ESPANHA\407b03f1.jpg,4684.5,196.9
ESPANHA,8aabc09c.jpg,imagens\ESPANHA\8aabc09c.jpg,4503.8,170.3
ESPANHA,fa3733a2.jpg,imagens\ESPANHA\fa3733a2.jpg,7095.9,312.7
ESPANHA,4c4ffcb1.jpg,imagens\ESPANHA\4c4ffcb1.jpg,5236.1,191.7
ESPANHA,278012d9.jpg,imagens\ESPANHA\278012d9.jpg,131.4,123
ESPANHA,75c488d9.jpg,imagens\ESPANHA\75c488d9.jpg,713.5,274
ESPANHA,4cfba398.jpg,imagens\ESPANHA\4cfba398.jpg,3998.7,151.5
ESTADOS UNIDOS,ed03e4cc.jpg,ERRO,0,0
ESTADOS UNIDOS,9c4327e5.jpg,imagens\ESTADOS UNIDOS\9c4327e5.jpg,441.6,69
ESTADOS UNIDOS,1aed794b.jpg,imagens\ESTADOS UNIDOS\1aed794b.jpg,430.3,277.6
ESTADOS UNIDOS,983d372b.jpg,ERRO,0,0
ESTADOS UNIDOS,5926c9f6.jpg,imagens\ESTADOS UNIDOS\5926c9f6.jpg,810,290.6
ESTADOS UNIDOS,a378957d.jpg,imagens\ESTADOS UNIDOS\a378957d.jpg,380.8,59.5
ESTADOS UNIDOS,73de666e.jpg,imagens\ESTADOS UNIDOS\73de666e.jpg,438.3,292.6
ESTADOS UNIDOS,697b1b09.jpg,imagens\ESTADOS UNIDOS\697b1b09.jpg,837.8,297.7
ESTADOS UNIDOS,70000128.jpg,imagens\ESTADOS UNIDOS\70000128.jpg,2620.5,279.9
ESTADOS UNIDOS,b9cfc421.jpg,imagens\ESTADOS UNIDOS\b9cfc421.jpg,2377,203.6
ESTADOS UNIDOS,3ea72bff.jpg,imagens\ESTADOS UNIDOS\3ea72bff.jpg,3104.3,301.9
ESTADOS UNIDOS,728e7047.jpg,imagens\ESTADOS UNIDOS\728e7047.jpg,2920.3,287.4
ESTADOS UNIDOS,31047ebd.jpg,imagens\ESTADOS UNIDOS\31047ebd.jpg,3908.3,149
ESTADOS UNIDOS,1d2da0a8.jpg,imagens\ESTADOS UNIDOS\1d2da0a8.jpg,2888.3,223.2
ESTADOS UNIDOS,7a2b5836.jpg,imagens\ESTADOS UNIDOS\7a2b5836.jpg,5184.6,244
ESTADOS UNIDOS,30284a27.jpg,imagens\ESTADOS UNIDOS\30284a27.jpg,3457.9,258
ESTADOS UNIDOS,6958c473.jpg,imagens\ESTADOS UNIDOS\6958c473.jpg,5108.5,130.3
ESTADOS UNIDOS,7aa64d80.jpg,imagens\ESTADOS UNIDOS\7aa64d80.jpg,5076.7,131.8
ESTADOS UNIDOS,149becb9.jpg,imagens\ESTADOS UNIDOS\149becb9.jpg,3007.9,284.6
ESTADOS UNIDOS,1a291f71.jpg,imagens\ESTADOS UNIDOS\1a291f71.jpg,6028.6,205.4
ESTADOS UNIDOS,ff8acb32.jpg,imagens\ESTADOS UNIDOS\ff8acb32.jpg,5845.8,258
ESTADOS UNIDOS,bf654a6f.jpg,imagens\ESTADOS UNIDOS\bf654a6f.jpg,9183.2,180.1
ESTUDIANTES,95f36ccc.jpg,imagens\ESTUDIANTES\95f36ccc.jpg,937.6,244.6
ESTUDIANTES,40082669.jpg,imagens\ESTUDIANTES\40082669.jpg,1006.8,250
EVERTON,5da539de.jpg,ERRO,0,0
EVERTON,3af888e5.jpg,imagens\EVERTON\3af888e5.jpg,774.5,228.3
EVERTON,ec102580.jpg,ERRO,0,0
EVERTON,18b72fdf.jpg,imagens\EVERTON\18b72fdf.jpg,747.3,218.2
EVERTON,1fbcab15.jpg,ERRO,0,0
EVERTON,0faa36ad.jpg,imagens\EVERTON\0faa36ad.jpg,2292,209.5
EVERTON,629f84cd.jpg,imagens\EVERTON\629f84cd.jpg,2649.8,293.1
EVERTON,2a595b83.jpg,imagens\EVERTON\2a595b83.jpg,2641.2,290.4
EVERTON,f3123007.jpg,imagens\EVERTON\f3123007.jpg,2741.9,242.4
FENERBAHÇE,f5660680.jpg,ERRO,0,0
FENERBAHÇE,b62fc0ed.jpg,imagens\FENERBAHÇE\b62fc0ed.jpg,1172.3,106.4
FENERBAHÇE,54616b80.jpg,ERRO,0,0
FENERBAHÇE,8fece272.jpg,imagens\FENERBAHÇE\8fece272.jpg,965.6,83.8
FENERBAHÇE,50e7a66f.jpg,imagens\FENERBAHÇE\50e7a66f.jpg,863.2,76.7
FENERBAHÇE,4b0b1be3.jpg,imagens\FENERBAHÇE\4b0b1be3.jpg,732.9,93.1
FEYENOORD,557bc0ff.jpg,imagens\FEYENOORD\557bc0ff.jpg,162.8,163.6
FEYENOORD,fa53e513.jpg,imagens\FEYENOORD\fa53e513.jpg,782.5,179.1
FEYENOORD,3cb43fc5.jpg,imagens\FEYENOORD\3cb43fc5.jpg,2021.4,193.2
FEYENOORD,ff6054a7.jpg,imagens\FEYENOORD\ff6054a7.jpg,705,259.4
FEYENOORD,6a717d78.jpg,imagens\FEYENOORD\6a717d78.jpg,292.7,297
FEYENOORD,c9f29867.jpg,imagens\FEYENOORD\c9f29867.jpg,585.1,124.7
FEYENOORD,f2b4f730.jpg,imagens\FEYENOORD\f2b4f730.jpg,318.7,312.6
FEYENOORD,cfd81973.jpg,imagens\FEYENOORD\cfd81973.jpg,282.7,285.1
FEYENOORD,c599f0e1.jpg,imagens\FEYENOORD\c599f0e1.jpg,1718.2,174.3
FINLÂNDIA,243ecdb0.jpg,imagens\FINLÂNDIA\243ecdb0.jpg,774,137.6
FINLÂNDIA,7448fd39.jpg,imagens\FINLÂNDIA\7448fd39.jpg,515.8,237.5
FINLÂNDIA,f8890e63.jpg,imagens\FINLÂNDIA\f8890e63.jpg,369.1,188.5
FINLÂNDIA,c784f7a9.jpg,imagens\FINLÂNDIA\c784f7a9.jpg,756.5,135.1
FIORENTINA,8595fda9.jpg,imagens\FIORENTINA\8595fda9.jpg,271.7,275.7
FIORENTINA,84ffb454.jpg,imagens\FIORENTINA\84ffb454.jpg,297.4,302
FIORENTINA,830b5a6a.jpg,imagens\FIORENTINA\830b5a6a.jpg,264.9,255.6
FLAMENGO,7e0fd9a6.jpg,imagens\FLAMENGO\7e0fd9a6.jpg,147.1,128.2
FLAMENGO,84e2b4d6.jpg,imagens\FLAMENGO\84e2b4d6.jpg,124.8,108.9
FLAMENGO,0f4febe5.jpg,imagens\FLAMENGO\0f4febe5.jpg,4693,135.7
FLAMENGO,61e91595.jpg,imagens\FLAMENGO\61e91595.jpg,2124.6,121.2
FLAMENGO,f8f38b55.jpg,imagens\FLAMENGO\f8f38b55.jpg,6238.7,159.4
FLAMENGO,b434da9e.jpg,imagens\FLAMENGO\b434da9e.jpg,9884.5,177
FLAMENGO,360d71c7.jpg,imagens\FLAMENGO\360d71c7.jpg,224.8,181.5
FLAMENGO,9f216313.jpg,imagens\FLAMENGO\9f216313.jpg,8345.6,124.2
FLAMENGO,db593095.jpg,imagens\FLAMENGO\db593095.jpg,8066.2,136.8
FLAMENGO,IMG-20250709-WA0054.jpg,imagens\FLAMENGO\IMG-20250709-WA0054.jpg,968.7,215.4
FLAMENGO,66b208a7.jpg,imagens\FLAMENGO\66b208a7.jpg,6817.9,165.6
FLAMENGO,IMG-20250709-WA0052.jpg,imagens\FLAMENGO\IMG-20250709-WA0052.jpg,785.4,200.3
FLAMENGO,cda7a420.jpg,imagens\FLAMENGO\cda7a420.jpg,284.3,288.2
FLAMENGO,ea3c11c4.jpg,imagens\FLAMENGO\ea3c11c4.jpg,291.1,293.9
FLAMENGO,4503acd5.jpg,imagens\FLAMENGO\4503acd5.jpg,205.3,126.7
FLAMENGO,d0fcc1b7.jpg,imagens\FLAMENGO\d0fcc1b7.jpg,542.1,350.5
FLAMENGO,00d3c261.jpg,imagens\FLAMENGO\00d3c261.jpg,267.9,272.3
FLAMENGO,25474732.jpg,imagens\FLAMENGO\25474732.jpg,10254.2,161.2
FLAMENGO,b830905a.jpg,imagens\FLAMENGO\b830905a.jpg,9330,142.3
FLAMENGO,a5a76929.jpg,imagens\FLAMENGO\a5a76929.jpg,9925.1,139.5
FLAMENGO,e97c25a3.jpg,imagens\FLAMENGO\e97c25a3.jpg,885.9,232.8
FLAMENGO,IMG-20250219-WA0098.jpg,imagens\FLAMENGO\IMG-20250219-WA0098.jpg,164.8,182.4
FLAMENGO,cb3a87ef.jpg,imagens\FLAMENGO\cb3a87ef.jpg,158.8,162.6
FLAMENGO,3f69d29c.jpg,imagens\FLAMENGO\3f69d29c.jpg,7391.5,136.5
FLAMENGO,262d81ca.jpg,imagens\FLAMENGO\262d81ca.jpg,9506.5,180.9
FLAMENGO,8a79e045.jpg,imagens\FLAMENGO\8a79e045.jpg,6747.2,164.7
FLAMENGO,2db01b8c.jpg,imagens\FLAMENGO\2db01b8c.jpg,9250.2,141.8
FLAMENGO,342cc373.jpg,imagens\FLAMENGO\342cc373.jpg,912,412.1
FLAMENGO,IMG-20250709-WA0049.jpg,imagens\FLAMENGO\IMG-20250709-WA0049.jpg,700.5,200
FLAMENGO,IMG-20250709-WA0048.jpg,imagens\FLAMENGO\IMG-20250709-WA0048.jpg,844.5,194.7
FLAMENGO,f984a608.jpg,imagens\FLAMENGO\f984a608.jpg,7922.6,128.9
FLAMENGO,f8754093.jpg,imagens\FLAMENGO\f8754093.jpg,240.8,229.9
FLAMENGO,55e013c8.jpg,imagens\FLAMENGO\55e013c8.jpg,293.4,297.1
FLAMENGO,64046b96.jpg,imagens\FLAMENGO\64046b96.jpg,5776.9,145.5
FLAMENGO,IMG-20250709-WA0053.jpg,imagens\FLAMENGO\IMG-20250709-WA0053.jpg,932.7,215.4
FLAMENGO,IMG-20250219-WA0094.jpg,imagens\FLAMENGO\IMG-20250219-WA0094.jpg,174.3,188.2
FLAMENGO,f7cc6fc6.jpg,imagens\FLAMENGO\f7cc6fc6.jpg,8053.2,139.3
FLAMENGO,IMG-20250219-WA0099.jpg,imagens\FLAMENGO\IMG-20250219-WA0099.jpg,209.1,248.2
FLAMENGO,IMG-20250219-WA0095.jpg,imagens\FLAMENGO\IMG-20250219-WA0095.jpg,142.3,162
FLAMENGO,fc73a8e2.jpg,imagens\FLAMENGO\fc73a8e2.jpg,4734,148.7
FLAMENGO,IMG-20250709-WA0041.jpg,imagens\FLAMENGO\IMG-20250709-WA0041.jpg,504.7,127.8
FLAMENGO,IMG-20250709-WA0057.jpg,imagens\FLAMENGO\IMG-20250709-WA0057.jpg,1046.4,277.2
FLAMENGO,28f864a6.jpg,imagens\FLAMENGO\28f864a6.jpg,9723.9,189.7
FLAMENGO,4f867973.jpg,imagens\FLAMENGO\4f867973.jpg,516,285
FLAMENGO,13efc16f.jpg,imagens\FLAMENGO\13efc16f.jpg,7832.2,156.5
FLAMENGO,dc707f3b.jpg,imagens\FLAMENGO\dc707f3b.jpg,345.9,183.8
FLAMENGO,3ca7ef81.jpg,imagens\FLAMENGO\3ca7ef81.jpg,285.7,288.7
FLAMENGO,95c7378e.jpg,imagens\FLAMENGO\95c7378e.jpg,5075.6,146.2
FLAMENGO,30435905.jpg,imagens\FLAMENGO\30435905.jpg,636.3,248.5
FLAMENGO,IMG-20250219-WA0093.jpg,imagens\FLAMENGO\IMG-20250219-WA0093.jpg,185.1,205
FLAMENGO,3a1e6ae8.jpg,imagens\FLAMENGO\3a1e6ae8.jpg,2736.5,173.3
FLAMENGO,de816386.jpg,imagens\FLAMENGO\de816386.jpg,9944.9,191
FLAMENGO,e9316ea6.jpg,imagens\FLAMENGO\e9316ea6.jpg,809.5,215.2
FLAMENGO,IMG-20250219-WA0091.jpg,imagens\FLAMENGO\IMG-20250219-WA0091.jpg,225.2,267.2
FLAMENGO,41cac9fb.jpg,imagens\FLAMENGO\41cac9fb.jpg,4428.7,161.5
FLAMENGO,188555fd.jpg,imagens\FLAMENGO\188555fd.jpg,10844.7,176.9
FLAMENGO,ebd7bd00.jpg,imagens\FLAMENGO\ebd7bd00.jpg,4020.5,142
